2018-03-01 13:28:03.114937 UTC | [experiment_2018_03_01_13_28_00_0001] Populating workers...
2018-03-01 13:28:05.238206 UTC | [experiment_2018_03_01_13_28_00_0001] Populated
2018-03-01 13:28:07.181110 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #0 | Training started
2018-03-01 13:28:07.395653 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #0 | Training finished
2018-03-01 13:28:07.395880 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #1 | Training started
2018-03-01 13:28:07.607511 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #1 | Training finished
2018-03-01 13:28:07.607734 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #2 | Training started
2018-03-01 13:28:07.814893 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #2 | Training finished
2018-03-01 13:28:07.815107 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #3 | Training started
2018-03-01 13:28:08.024140 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #3 | Training finished
2018-03-01 13:28:08.024372 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #4 | Training started
2018-03-01 13:28:08.232351 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #4 | Training finished
2018-03-01 13:28:08.232602 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #5 | Training started
2018-03-01 13:28:08.443958 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #5 | Training finished
2018-03-01 13:28:08.444178 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #6 | Training started
2018-03-01 13:28:08.654299 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #6 | Training finished
2018-03-01 13:28:08.654552 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #7 | Training started
2018-03-01 13:28:08.863734 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #7 | Training finished
2018-03-01 13:28:08.863954 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #8 | Training started
2018-03-01 13:28:09.074388 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #8 | Training finished
2018-03-01 13:28:09.074627 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #9 | Training started
2018-03-01 13:28:09.285035 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #9 | Training finished
2018-03-01 13:28:09.285276 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Training started
2018-03-01 13:28:45.457004 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Training finished
2018-03-01 13:28:45.457239 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Collecting samples for evaluation
2018-03-01 13:28:47.394528 UTC | -----------------------  ------------
2018-03-01 15:25:37.318465 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #123 | Training started
2018-03-01 15:26:38.447393 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #123 | Training finished
2018-03-01 15:26:38.448626 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #123 | Collecting samples for evaluation
2018-03-01 15:26:40.920636 UTC | -----------------------  -------------
2018-03-01 15:26:40.922387 UTC | Epoch                    123
2018-03-01 15:26:40.923257 UTC | AverageReturn              0
2018-03-01 15:26:40.924410 UTC | StdReturn                  0
2018-03-01 15:26:40.925226 UTC | MaxReturn                  0
2018-03-01 15:26:40.926015 UTC | MinReturn                  0
2018-03-01 15:26:40.926786 UTC | AverageEsReturn            0
2018-03-01 15:26:40.928401 UTC | StdEsReturn                0
2018-03-01 15:26:40.929222 UTC | MaxEsReturn                0
2018-03-01 15:26:40.930031 UTC | MinEsReturn                0
2018-03-01 15:26:40.931030 UTC | AverageDiscountedReturn    0
2018-03-01 15:26:40.931817 UTC | AverageQLoss               8.02432e-10
2018-03-01 15:26:40.932629 UTC | AveragePolicySurr          0.0135752
2018-03-01 15:26:40.933419 UTC | AverageQ                  -0.0135753
2018-03-01 15:26:40.934347 UTC | AverageAbsQ                0.0135753
2018-03-01 15:26:40.935973 UTC | AverageY                  -0.0135753
2018-03-01 15:26:40.936836 UTC | AverageAbsY                0.0135753
2018-03-01 15:26:40.937651 UTC | AverageAbsQYDiff           6.89793e-06
2018-03-01 15:26:40.938530 UTC | AverageAction              0.998761
2018-03-01 15:26:40.939482 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:26:40.940188 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:26:40.940749 UTC | AverageForwardProgress     0
2018-03-01 15:26:40.941466 UTC | MaxForwardProgress         0
2018-03-01 15:26:40.941869 UTC | MinForwardProgress         0
2018-03-01 15:26:40.943243 UTC | StdForwardProgress         0
2018-03-01 15:26:40.943798 UTC | -----------------------  -------------
2018-03-01 15:26:40.944510 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #124 | Training started
2018-03-01 15:27:41.687547 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #124 | Training finished
2018-03-01 15:27:41.687811 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #124 | Collecting samples for evaluation
2018-03-01 15:27:44.528123 UTC | -----------------------  -------------
2018-03-01 15:27:44.528520 UTC | Epoch                    124
2018-03-01 15:27:44.528648 UTC | AverageReturn              0
2018-03-01 15:27:44.528755 UTC | StdReturn                  0
2018-03-01 15:27:44.528846 UTC | MaxReturn                  0
2018-03-01 15:27:44.528944 UTC | MinReturn                  0
2018-03-01 15:27:44.529021 UTC | AverageEsReturn            0
2018-03-01 15:27:44.529131 UTC | StdEsReturn                0
2018-03-01 15:27:44.529237 UTC | MaxEsReturn                0
2018-03-01 15:27:44.529318 UTC | MinEsReturn                0
2018-03-01 15:27:44.529394 UTC | AverageDiscountedReturn    0
2018-03-01 15:27:44.529473 UTC | AverageQLoss               7.82715e-10
2018-03-01 15:27:44.529554 UTC | AveragePolicySurr          0.0134399
2018-03-01 15:27:44.529633 UTC | AverageQ                  -0.0134401
2018-03-01 15:27:44.529712 UTC | AverageAbsQ                0.0134401
2018-03-01 15:27:44.529798 UTC | AverageY                  -0.0134401
2018-03-01 15:27:44.529911 UTC | AverageAbsY                0.0134401
2018-03-01 15:27:44.531214 UTC | AverageAbsQYDiff           7.69449e-06
2018-03-01 15:27:44.531754 UTC | AverageAction              0.998761
2018-03-01 15:27:44.532284 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:27:44.532776 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:27:44.533263 UTC | AverageForwardProgress     0
2018-03-01 15:27:44.533753 UTC | MaxForwardProgress         0
2018-03-01 15:27:44.534248 UTC | MinForwardProgress         0
2018-03-01 15:27:44.534740 UTC | StdForwardProgress         0
2018-03-01 15:27:44.535247 UTC | -----------------------  -------------
2018-03-01 15:27:44.536302 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #125 | Training started
2018-03-01 15:28:45.170922 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #125 | Training finished
2018-03-01 15:28:45.171162 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #125 | Collecting samples for evaluation
2018-03-01 15:28:47.579368 UTC | -----------------------  -------------
2018-03-01 15:28:47.579950 UTC | Epoch                    125
2018-03-01 15:28:47.580243 UTC | AverageReturn              0
2018-03-01 15:28:47.580458 UTC | StdReturn                  0
2018-03-01 15:28:47.580666 UTC | MaxReturn                  0
2018-03-01 15:28:47.580900 UTC | MinReturn                  0
2018-03-01 15:28:47.581175 UTC | AverageEsReturn            0
2018-03-01 15:28:47.581413 UTC | StdEsReturn                0
2018-03-01 15:28:47.581644 UTC | MaxEsReturn                0
2018-03-01 15:28:47.581898 UTC | MinEsReturn                0
2018-03-01 15:28:47.582131 UTC | AverageDiscountedReturn    0
2018-03-01 15:28:47.582364 UTC | AverageQLoss               7.83502e-10
2018-03-01 15:28:47.582602 UTC | AveragePolicySurr          0.0133061
2018-03-01 15:28:47.582853 UTC | AverageQ                  -0.0133062
2018-03-01 15:28:47.583091 UTC | AverageAbsQ                0.0133062
2018-03-01 15:28:47.583367 UTC | AverageY                  -0.0133062
2018-03-01 15:28:47.583605 UTC | AverageAbsY                0.0133062
2018-03-01 15:28:47.583857 UTC | AverageAbsQYDiff           7.39879e-06
2018-03-01 15:28:47.584098 UTC | AverageAction              0.998761
2018-03-01 15:28:47.584334 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:28:47.584571 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:28:47.584806 UTC | AverageForwardProgress     0
2018-03-01 15:28:47.585065 UTC | MaxForwardProgress         0
2018-03-01 15:28:47.585327 UTC | MinForwardProgress         0
2018-03-01 15:28:47.585556 UTC | StdForwardProgress         0
2018-03-01 15:28:47.585801 UTC | -----------------------  -------------
2018-03-01 15:28:47.586299 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #126 | Training started
2018-03-01 15:29:29.085987 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #126 | Training finished
2018-03-01 15:29:29.086208 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #126 | Collecting samples for evaluation
2018-03-01 15:29:30.991611 UTC | -----------------------  -------------
2018-03-01 15:29:30.991916 UTC | Epoch                    126
2018-03-01 15:29:30.992026 UTC | AverageReturn              0
2018-03-01 15:29:30.992110 UTC | StdReturn                  0
2018-03-01 15:29:30.992196 UTC | MaxReturn                  0
2018-03-01 15:29:30.992274 UTC | MinReturn                  0
2018-03-01 15:29:30.992373 UTC | AverageEsReturn            0
2018-03-01 15:29:30.992460 UTC | StdEsReturn                0
2018-03-01 15:29:30.992536 UTC | MaxEsReturn                0
2018-03-01 15:29:30.992609 UTC | MinEsReturn                0
2018-03-01 15:29:30.992684 UTC | AverageDiscountedReturn    0
2018-03-01 15:29:30.992760 UTC | AverageQLoss               7.63078e-10
2018-03-01 15:29:30.992837 UTC | AveragePolicySurr          0.0131736
2018-03-01 15:29:30.992914 UTC | AverageQ                  -0.0131737
2018-03-01 15:29:30.992995 UTC | AverageAbsQ                0.0131737
2018-03-01 15:29:30.993076 UTC | AverageY                  -0.0131737
2018-03-01 15:29:30.993194 UTC | AverageAbsY                0.0131737
2018-03-01 15:29:30.993275 UTC | AverageAbsQYDiff           7.2127e-06
2018-03-01 15:29:30.993372 UTC | AverageAction              0.998761
2018-03-01 15:29:30.993456 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:29:30.993536 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:29:30.993621 UTC | AverageForwardProgress     0
2018-03-01 15:29:30.993713 UTC | MaxForwardProgress         0
2018-03-01 15:29:30.993806 UTC | MinForwardProgress         0
2018-03-01 15:29:30.993891 UTC | StdForwardProgress         0
2018-03-01 15:29:30.993970 UTC | -----------------------  -------------
2018-03-01 15:29:30.994281 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #127 | Training started
2018-03-01 15:30:09.843519 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #127 | Training finished
2018-03-01 15:30:09.843738 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #127 | Collecting samples for evaluation
2018-03-01 15:30:11.738874 UTC | -----------------------  -------------
2018-03-01 15:30:11.739306 UTC | Epoch                    127
2018-03-01 15:30:11.739441 UTC | AverageReturn              0
2018-03-01 15:30:11.739532 UTC | StdReturn                  0
2018-03-01 15:30:11.739613 UTC | MaxReturn                  0
2018-03-01 15:30:11.739692 UTC | MinReturn                  0
2018-03-01 15:30:11.739767 UTC | AverageEsReturn            0
2018-03-01 15:30:11.739860 UTC | StdEsReturn                0
2018-03-01 15:30:11.739948 UTC | MaxEsReturn                0
2018-03-01 15:30:11.740024 UTC | MinEsReturn                0
2018-03-01 15:30:11.740102 UTC | AverageDiscountedReturn    0
2018-03-01 15:30:11.740470 UTC | AverageQLoss               7.50974e-10
2018-03-01 15:30:11.740663 UTC | AveragePolicySurr          0.0130424
2018-03-01 15:30:11.740776 UTC | AverageQ                  -0.0130425
2018-03-01 15:30:11.741038 UTC | AverageAbsQ                0.0130425
2018-03-01 15:30:11.741366 UTC | AverageY                  -0.0130425
2018-03-01 15:30:11.741511 UTC | AverageAbsY                0.0130425
2018-03-01 15:30:11.741620 UTC | AverageAbsQYDiff           7.19631e-06
2018-03-01 15:30:11.741955 UTC | AverageAction              0.998761
2018-03-01 15:30:11.742081 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:30:11.742353 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:30:11.742480 UTC | AverageForwardProgress     0
2018-03-01 15:30:11.742587 UTC | MaxForwardProgress         0
2018-03-01 15:30:11.742691 UTC | MinForwardProgress         0
2018-03-01 15:30:11.742794 UTC | StdForwardProgress         0
2018-03-01 15:30:11.742918 UTC | -----------------------  -------------
2018-03-01 15:30:11.743390 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #128 | Training started
2018-03-01 15:30:50.512606 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #128 | Training finished
2018-03-01 15:30:50.512822 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #128 | Collecting samples for evaluation
2018-03-01 15:30:52.413704 UTC | -----------------------  -------------
2018-03-01 15:30:52.414011 UTC | Epoch                    128
2018-03-01 15:30:52.414118 UTC | AverageReturn              0
2018-03-01 15:30:52.414207 UTC | StdReturn                  0
2018-03-01 15:30:52.414284 UTC | MaxReturn                  0
2018-03-01 15:30:52.414381 UTC | MinReturn                  0
2018-03-01 15:30:52.414470 UTC | AverageEsReturn            0
2018-03-01 15:30:52.414547 UTC | StdEsReturn                0
2018-03-01 15:30:52.414622 UTC | MaxEsReturn                0
2018-03-01 15:30:52.414698 UTC | MinEsReturn                0
2018-03-01 15:30:52.414774 UTC | AverageDiscountedReturn    0
2018-03-01 15:30:52.414850 UTC | AverageQLoss               7.35084e-10
2018-03-01 15:30:52.414928 UTC | AveragePolicySurr          0.0129125
2018-03-01 15:30:52.415009 UTC | AverageQ                  -0.0129126
2018-03-01 15:30:52.415089 UTC | AverageAbsQ                0.0129126
2018-03-01 15:30:52.415168 UTC | AverageY                  -0.0129126
2018-03-01 15:30:52.415247 UTC | AverageAbsY                0.0129126
2018-03-01 15:30:52.415327 UTC | AverageAbsQYDiff           7.12083e-06
2018-03-01 15:30:52.415431 UTC | AverageAction              0.998761
2018-03-01 15:30:52.415512 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:30:52.415587 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:30:52.415657 UTC | AverageForwardProgress     0
2018-03-01 15:30:52.415726 UTC | MaxForwardProgress         0
2018-03-01 15:30:52.415795 UTC | MinForwardProgress         0
2018-03-01 15:30:52.415867 UTC | StdForwardProgress         0
2018-03-01 15:30:52.415941 UTC | -----------------------  -------------
2018-03-01 15:30:52.416231 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #129 | Training started
2018-03-01 15:31:31.351102 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #129 | Training finished
2018-03-01 15:31:31.351327 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #129 | Collecting samples for evaluation
2018-03-01 15:31:33.264327 UTC | -----------------------  -------------
2018-03-01 15:31:33.264645 UTC | Epoch                    129
2018-03-01 15:31:33.264749 UTC | AverageReturn              0
2018-03-01 15:31:33.264849 UTC | StdReturn                  0
2018-03-01 15:31:33.264928 UTC | MaxReturn                  0
2018-03-01 15:31:33.265004 UTC | MinReturn                  0
2018-03-01 15:31:33.265108 UTC | AverageEsReturn            0
2018-03-01 15:31:33.265212 UTC | StdEsReturn                0
2018-03-01 15:31:33.265287 UTC | MaxEsReturn                0
2018-03-01 15:31:33.265389 UTC | MinEsReturn                0
2018-03-01 15:31:33.265477 UTC | AverageDiscountedReturn    0
2018-03-01 15:31:33.265554 UTC | AverageQLoss               7.44712e-10
2018-03-01 15:31:33.265635 UTC | AveragePolicySurr          0.0127839
2018-03-01 15:31:33.265716 UTC | AverageQ                  -0.012784
2018-03-01 15:31:33.265795 UTC | AverageAbsQ                0.012784
2018-03-01 15:31:33.265873 UTC | AverageY                  -0.012784
2018-03-01 15:31:33.265951 UTC | AverageAbsY                0.012784
2018-03-01 15:31:33.266028 UTC | AverageAbsQYDiff           7.11947e-06
2018-03-01 15:31:33.266108 UTC | AverageAction              0.998761
2018-03-01 15:31:33.266188 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:31:33.266266 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:31:33.266366 UTC | AverageForwardProgress     0
2018-03-01 15:31:33.266460 UTC | MaxForwardProgress         0
2018-03-01 15:31:33.266544 UTC | MinForwardProgress         0
2018-03-01 15:31:33.266627 UTC | StdForwardProgress         0
2018-03-01 15:31:33.266709 UTC | -----------------------  -------------
2018-03-01 15:31:33.267033 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #130 | Training started
2018-03-01 15:32:12.022620 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #130 | Training finished
2018-03-01 15:32:12.022838 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #130 | Collecting samples for evaluation
2018-03-01 15:32:13.932076 UTC | -----------------------  -------------
2018-03-01 15:32:13.932407 UTC | Epoch                    130
2018-03-01 15:32:13.932522 UTC | AverageReturn              0
2018-03-01 15:32:13.932604 UTC | StdReturn                  0
2018-03-01 15:32:13.932683 UTC | MaxReturn                  0
2018-03-01 15:32:13.932762 UTC | MinReturn                  0
2018-03-01 15:32:13.932840 UTC | AverageEsReturn            0
2018-03-01 15:32:13.932922 UTC | StdEsReturn                0
2018-03-01 15:32:13.932999 UTC | MaxEsReturn                0
2018-03-01 15:32:13.933072 UTC | MinEsReturn                0
2018-03-01 15:32:13.933199 UTC | AverageDiscountedReturn    0
2018-03-01 15:32:13.933278 UTC | AverageQLoss               7.73405e-10
2018-03-01 15:32:13.933371 UTC | AveragePolicySurr          0.0126565
2018-03-01 15:32:13.933458 UTC | AverageQ                  -0.0126567
2018-03-01 15:32:13.933538 UTC | AverageAbsQ                0.0126567
2018-03-01 15:32:13.933618 UTC | AverageY                  -0.0126567
2018-03-01 15:32:13.933695 UTC | AverageAbsY                0.0126567
2018-03-01 15:32:13.933773 UTC | AverageAbsQYDiff           7.26311e-06
2018-03-01 15:32:13.933855 UTC | AverageAction              0.998761
2018-03-01 15:32:13.933935 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:32:13.934015 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:32:13.934093 UTC | AverageForwardProgress     0
2018-03-01 15:32:13.934177 UTC | MaxForwardProgress         0
2018-03-01 15:32:13.934266 UTC | MinForwardProgress         0
2018-03-01 15:32:13.934375 UTC | StdForwardProgress         0
2018-03-01 15:32:13.934467 UTC | -----------------------  -------------
2018-03-01 15:32:13.934779 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #131 | Training started
2018-03-01 15:32:53.145215 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #131 | Training finished
2018-03-01 15:32:53.145393 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #131 | Collecting samples for evaluation
2018-03-01 15:32:54.381410 UTC | -----------------------  -------------
2018-03-01 15:32:54.381693 UTC | Epoch                    131
2018-03-01 15:32:54.381770 UTC | AverageReturn              0
2018-03-01 15:32:54.381837 UTC | StdReturn                  0
2018-03-01 15:32:54.381899 UTC | MaxReturn                  0
2018-03-01 15:32:54.381961 UTC | MinReturn                  0
2018-03-01 15:32:54.382018 UTC | AverageEsReturn            0
2018-03-01 15:32:54.382067 UTC | StdEsReturn                0
2018-03-01 15:32:54.382116 UTC | MaxEsReturn                0
2018-03-01 15:32:54.382165 UTC | MinEsReturn                0
2018-03-01 15:32:54.382213 UTC | AverageDiscountedReturn    0
2018-03-01 15:32:54.382262 UTC | AverageQLoss               8.46758e-10
2018-03-01 15:32:54.382311 UTC | AveragePolicySurr          0.0125305
2018-03-01 15:32:54.382361 UTC | AverageQ                  -0.0125306
2018-03-01 15:32:54.382409 UTC | AverageAbsQ                0.0125306
2018-03-01 15:32:54.382459 UTC | AverageY                  -0.0125306
2018-03-01 15:32:54.382508 UTC | AverageAbsY                0.0125306
2018-03-01 15:32:54.382556 UTC | AverageAbsQYDiff           7.60716e-06
2018-03-01 15:32:54.382604 UTC | AverageAction              0.998761
2018-03-01 15:32:54.382652 UTC | PolicyRegParamNorm        26.3922
2018-03-01 15:32:54.382701 UTC | QFunRegParamNorm           7.93351
2018-03-01 15:32:54.382750 UTC | AverageForwardProgress     0
2018-03-01 15:32:54.382800 UTC | MaxForwardProgress         0
2018-03-01 15:32:54.382848 UTC | MinForwardProgress         0
2018-03-01 15:32:54.382899 UTC | StdForwardProgress         0
2018-03-01 15:32:54.382964 UTC | -----------------------  -------------
2018-03-01 15:32:54.383191 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #132 | Training started
2018-03-01 15:33:34.277885 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #132 | Training finished
2018-03-01 15:33:34.278116 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #132 | Collecting samples for evaluation
2018-03-01 15:33:36.178641 UTC | -----------------------  -------------
2018-03-01 15:33:36.178941 UTC | Epoch                    132
2018-03-01 15:33:36.179048 UTC | AverageReturn              0
2018-03-01 15:33:36.179139 UTC | StdReturn                  0
2018-03-01 15:33:36.179215 UTC | MaxReturn                  0
2018-03-01 15:33:36.179290 UTC | MinReturn                  0
2018-03-01 15:33:36.179393 UTC | AverageEsReturn            0
2018-03-01 15:33:36.179473 UTC | StdEsReturn                0
2018-03-01 15:33:36.179549 UTC | MaxEsReturn                0
2018-03-01 15:33:36.179627 UTC | MinEsReturn                0
2018-03-01 15:33:36.179706 UTC | AverageDiscountedReturn    0
2018-03-01 15:33:36.179781 UTC | AverageQLoss               8.06837e-10
2018-03-01 15:33:36.179861 UTC | AveragePolicySurr          0.0124057
2018-03-01 15:33:36.179940 UTC | AverageQ                  -0.0124058
